ticker,close,velocity,acceleration,rsi
BVAL,31.04599952697754,-0.5286626932427205,-0.010338103918936026,54.22106401390043
PIO,45.16999816894531,0.9972255505910546,0.02245778851470645,59.07085877562007
RWX,27.139999389648438,2.176044943403903,0.029582100716026516,54.25956269561589
DBAW,47.90999984741211,-2.1446063249489464,-0.03416545138060889,54.07168580305686
LCTD,57.05699920654297,-1.3793109359732845,-0.016985375818961132,48.59875194242335
NANC,49.5,-0.8810545430685367,0.020188906754883107,53.69836908563329
TCAL,22.389999389648438,1.3580771162892062,0.012004497084293408,57.129416306485446
IBTP,25.5049991607666,0.7107537706003061,0.005911462843179276,61.609389216417895
BJUL,54.369998931884766,0.5176535006600081,0.017157640987575495,68.82873260313043
EMHC,25.420000076293945,-0.27461630228625183,-0.003179960727064099,57.28034926802344
MDST,29.25,2.5955796744207427,0.012600942946814069,54.2757395039237
SHOC,114.18199920654297,-6.778790351826053,-0.3295004561752788,51.72202364309083
FMTM,41.439998626708984,-2.4941208783318016,-0.07403162054350343,51.02344682885535
RISR,36.2400016784668,0.1243320459234961,0.002317036393084372,50.465188593021324
PBE,89.69000244140625,6.9916137549163215,0.14087647687295246,74.57076798757001
FCPI,53.904998779296875,-0.5112406911936971,0.003951868490973287,51.7412583871352
PBDC,26.299999237060547,-1.2021096622251908,0.005932369569042223,38.76594603833803
OPPE,55.231998443603516,-1.40111835049839,-0.024505710236919775,43.671931260843536
KOID,38.84000015258789,-7.655732561977264,-0.09706226220892084,41.64522784184415
DIVZ,38.04499816894531,2.079414278676784,0.021492622447665963,57.285967066365714
FDIG,43.87900161743164,-5.17363744291206,0.006741338396864027,48.929160925972454
TSPX,29.36400032043457,-0.6865732704246517,-0.005747232594856974,46.26884910269074
BSCZ,20.53499984741211,0.5237926061761011,0.003167076760731389,59.887916634079936
FMF,49.90999984741211,-0.9468700723675862,0.010192131373992969,36.68804870828824
FDEV,35.25,-0.7601364140879603,-0.0024706017755380255,42.27100519975829
OACP,22.84000015258789,0.329456468044348,0.0016918132504204972,62.61506614059963
MQQQ,230.98500061035156,-2.224434795386322,-0.16085479689331805,48.545259991047885
SHYL,44.34000015258789,-0.10588885013870142,0.00012392378482004723,56.06889762774332
FXD,70.25,1.9102933866831415,0.04482836380018029,61.9656974615004
SPXT,107.5510025024414,0.14036917234400534,0.0436521904755916,52.491714192340716
SGDJ,77.7300033569336,-6.450828279207387,0.025659418382864896,42.21284601596172
SIO,25.860000610351562,0.4466877738178717,0.003827365153635527,63.11044945500038
BSMU,21.915000915527344,-0.10028426336974254,0.00022049087167808068,59.49855828788203
DRLL,33.97999954223633,0.5920685913761188,0.027168832437104662,38.254161092849166
XTWY,38.03799819946289,0.7629091376500413,-0.002553266380343061,65.3240144081818
BKFI,23.989999771118164,0.3975698327456033,0.0020249429657662604,60.9681727836344
BLGR,30.690000534057617,-1.9488776928807874,-0.01481242819251627,42.411368007753765
ROE,41.93199920654297,-1.4477792711532662,-0.02323662129809645,53.476542958296854
ULVM,106.58000183105469,1.5289386808891132,0.006015102252930449,65.77744280595908
PIT,65.44000244140625,-3.3953284542298823,0.059138973278338725,28.46711104220394
WDIV,80.33000183105469,0.8461429346830295,0.05064377875585299,54.8425215989643
IJAN,37.814998626708984,-0.7870996682319452,-0.007795149140592109,51.27060351447664
QID,14.739999771118164,9.238437684974954,0.026333593737008887,51.90642163624166
AVUQ,63.922000885009766,-1.8863871208899097,-0.04425601573126134,42.55358100660808
TOV,30.961999893188477,-2.0034797718715605,-0.0070009202912840185,46.728851028695026
PSQO,20.610000610351562,-0.12025601127541068,-0.0021724067725058423,56.10543843637035
IQSI,37.80799865722656,-1.385017958100717,-0.009125703370528704,52.57448774392261
PIE,32.33000183105469,-4.524249438503249,-0.040343035777940295,51.56316529203379
AQLT,30.735000610351562,-1.1640978560559927,-0.009429757713300568,46.92546325947275
KBWP,127.06999969482422,5.91726249152694,0.19314088328655565,67.64041059111536
MPRO,32.68000030517578,0.8759874773814412,0.015404335928486126,60.68848684181291
EMBD,23.920000076293945,-0.29178697579018814,-0.002348055943219657,57.02589100720018
MSTU,1.4700000286102295,-48.60139571575136,-0.008306616295077673,25.145843663312675
MRVU,186.57000732421875,-27.16400960689939,-1.9892071607664015,49.51965119974325
CHPX,101.12000274658203,-7.458583460111713,-0.25454069894790265,51.94693025099642
FDM,92.5,3.8301284782398506,0.09858826861150272,70.44264553671005
CSB,66.0979995727539,3.5077794541359397,0.07128130581837713,66.49678939801262
UVXY,27.219999313354492,4.692305051363432,0.043128245441844015,41.626133944035026
LRGG,26.950000762939453,-2.223992194284805,0.018921530556504806,41.62875929949354
EVIM,53.369998931884766,0.18772005493106728,-0.0009452845833509138,70.92738197952406
XSHQ,47.88999938964844,2.0695255608871035,0.030637674913970014,66.10364709801675
ROCY,53.369998931884766,-1.8211951202191021,-0.007211318978993159,46.9290186513459
FJP,76.97000122070312,-1.6530315358967567,-0.015657693892558555,52.75850321826755
IFV,26.503999710083008,-3.5982167819796746,-0.018541938290593973,41.85795829528325
SEIX,23.15999984741211,0.13350298082988238,0.0006996633693908544,64.5594790228742
QVMS,34.777000427246094,2.8540283577394856,0.025617806679297472,69.89341607912272
JUCY,22.1200008392334,0.22655706887438604,0.004042595538972691,56.931535415541234
SMLV,157.52999877929688,3.980877943089682,0.18383921709577655,74.59746712925603
BNDY,25.445999145507812,0.299559731022502,0.0033985359079451716,59.91633807278902
SPRX,52.970001220703125,-8.562056030283678,-0.14553946066855827,48.8705135587141
AESR,20.100000381469727,-3.225806747844843,-0.01839680839564839,50.76335956369262
FLCH,20.270000457763672,-3.8998823538986436,-0.008962816669242923,26.47875525098719
MNA,36.459999084472656,0.3302116989017682,0.0007459274500952323,52.557231554343595
WOOD,66.80000305175781,-0.7134300479309236,-0.045701877170041386,48.776729683514
TSLR,19.969999313354492,-10.967458574905313,0.0341753260817973,39.73680691760934
BFEB,51.79999923706055,-1.577050758521695,-0.018330737514689888,44.7177489685545
FEMS,45.02000045776367,-3.272327573057867,-0.03164851721120299,42.408351195152285
FFUT,57.45399856567383,-2.0642671626260722,0.0034609606579698027,31.43295368158452
JAJL,29.899999618530273,0.11719352981866425,0.0016560164798638116,67.72664026619123
GQI,58.02000045776367,-1.192099367144855,-0.009485295563083418,46.86152766905097
PTIR,8.8100004196167,-23.986192375937588,0.044744562685421374,33.602185231312134
GCC,22.6200008392334,-2.709673809748824,0.020169570437584494,27.65986369700755
ELCV,32.689998626708984,0.7395927831337014,-0.017186670468916365,59.51129597275603
FMAG,35.52899932861328,-3.764997529472229,-0.02041524210484935,44.52656141340151
RXI,191.77000427246094,-2.322618813255911,0.08331567741320534,44.38686712491828
TMAT,29.969999313354492,-1.339834363254685,-0.01828012336309126,54.574663362101276
GOOY,12.619999885559082,-7.879447018928912,-0.011953142626069085,31.558515484843
VEXC,93.8499984741211,-3.4961455278960476,-0.10658604517339709,50.633448152193694
BMAR,56.529998779296875,-1.7638359926062022,-0.03060950174390195,41.91455690223047
CAIQ,26.559999465942383,-1.0432216283669073,0.0017997435984923038,50.26134110442699
CNYA,37.45000076293945,-0.8472324356523602,-0.044801670161999846,51.234133142849316
UEVM,58.04199981689453,-2.63696218679795,-0.02204198899354004,40.88200622508316
VRTL,43.28900146484375,-19.25702487488984,-0.4687563353502546,44.08209799555807
UDEC,41.36399841308594,-0.3036954935729847,-0.006235562029383135,49.119997898040545
DAX,44.26300048828125,-2.429188029124727,-0.02354369754073847,43.51964061596147
EMQQ,30.649999618530273,-3.0983230105548203,0.014173415594476158,37.58227785465619
TOK,147.47999572753906,-1.7520517434673404,-0.005306693137564933,46.92944824239073
RTH,256.2200012207031,-0.21419473322463145,0.09045506246448443,45.89964932973011
SPUU,206.1999969482422,-4.37582039511998,-0.0874554540674144,44.086382615169065
UFEB,38.2599983215332,-0.9936928773925888,-0.0078614725226549,45.260089530794865
EMBX,51.29999923706055,-0.44634105896531606,-0.0017182459877615464,51.58478941168861
FUMB,20.059999465942383,0.0747143143282206,-3.0684092505416094e-06,65.64899377255503
USOI,42.91999816894531,-7.226089581514647,0.007868829795768861,29.682571846795852
SCUS,25.190000534057617,0.09934280795057765,0.0011016765104858127,68.6123344895818
OALC,40.08000183105469,-1.9905099916353524,-0.015816899898804138,49.9569130329569
XSLV,52.7400016784668,4.388106250378936,0.049353655185146006,69.00020028176957
CNRG,106.80000305175781,-5.60283977286942,-0.10402101769184413,43.89722845751294
YOKE,31.90399932861328,-2.859054345761909,-0.0450220771402271,51.17519398887893
TDAQ,27.31999969482422,-3.2920364784983405,-0.003761296314131829,47.225278829075634
GTEK,59.632999420166016,-3.8332510332317904,-0.06730174773642728,54.159927626806
TPIF,36.9900016784668,-1.9561040867956858,-0.010391515933725975,45.96793262767606
TBG,37.06999969482422,1.3672409192575559,0.026500176609819487,55.50668531814974
JOET,45.369998931884766,-0.37330254770507515,-0.011739480636653199,57.28366315215582
BENJ,52.75,0.06639447464820154,-0.0011828700601453357,75.1951701750887
VSDA,58.492000579833984,2.9824997959938226,0.040842878563060514,72.18191721861
XQQI,50.56999969482422,-4.88997284871012,-0.04474753735154491,46.28546180464669
DBP,93.5,-4.92169668306746,0.09228328051983592,33.472023248344726
QHY,45.784000396728516,-0.10856388802538816,-0.001135394767310352,55.65219114927985
WCLD,30.709999084472656,3.9255495003779193,0.1385521816888774,52.82909536524035
MUSI,43.847999572753906,0.4536037570528201,0.0053895512834190445,62.039646995655005
CAPE,32.76300048828125,3.0607094832723307,0.04287115146267994,59.9429435934481
LDRX,34.5890007019043,-2.7989276610743503,0.005959803764829935,42.66811831346193
HYZD,22.469999313354492,-0.17727149170049802,-0.002770764923690834,52.27884382158142
SNSR,47.66999816894531,-7.039782949076469,-0.08774863519186804,43.72763991884654
FFOX,29.701000213623047,2.13548931068171,0.018350224127582748,64.70924960391241
EUHY,53.709999084472656,0.1118314201068741,-0.002716367203385389,60.72900366050037
RSPS,30.700000762939453,3.7828383496691558,0.03514100436624509,61.99635048705091
FCTE,28.618000030517578,2.024958320521345,0.0033522771525583694,65.08087837864831
OILK,47.02000045776367,-5.884705125270354,0.02115677659764792,29.886126833750296
IBTQ,25.200000762939453,0.7194256669964505,0.005588786415851577,61.69522455467435
PSP,54.7400016784668,-4.163308152911938,0.010281191015587332,35.44646961057198
NBIE,26.100000381469727,-1.3232528218302788,-0.006641156845506757,50.66435033470615
APMU,25.010000228881836,-0.07990594172992935,-0.00016701742280433515,58.60834183594983
SCEP,24.510000228881836,-2.2337434094903337,-0.012596400476812132,43.287281940624055
ROKT,112.61000061035156,-4.18779947361776,0.13085189371660788,41.14977611576511
SELV,32.22999954223633,-0.37093952873215963,0.005558482502475273,42.15240025684931
WTMF,40.59000015258789,-1.8617032069650323,-0.012676913209791689,43.38551820388172
SDSI,51.345001220703125,0.16582696440357475,0.004297445954482819,56.87766693011959
XRPC,11.130000114440918,-8.319606262922031,-0.0008849496103601195,35.24469497579514
MAYT,38.529998779296875,-1.1544401442382266,-0.002749521258594234,46.56003380676407
SRET,22.709999084472656,2.6997611868153593,0.020615825187727935,61.91953957538131
SCNM,25.174999237060547,0.2788277080286425,0.0024635427490401762,65.14832377983322
GVLU,26.610000610351562,2.11835149979538,0.03576557720327128,58.069234111193246
