ticker,close,velocity,acceleration,rsi
SLV,52.36000061035156,-13.61161510793812,-0.10060831838995465,28.826177171233965
ISVAF,1680.07275390625,-3.8750024619398076,-0.7590624752583679,48.455651833701445
GLDM,79.66000366210938,-4.917635685387005,-0.028632858331310906,31.887025059999786
BIV,76.8499984741211,0.70764111230997,0.014127107156875061,58.86004493295287
JAAA,50.65999984741211,0.09879319592483908,0.0004356589242981018,81.80053526068544
USHY,36.9900016784668,0.1624732542517915,-0.00039768363926851596,56.461890037280206
IUSV,109.70999908447266,0.3200424946668886,-0.004340245003649601,52.95072231712579
FBND,45.7599983215332,0.6156525552223148,0.005320682690599071,60.30039286198797
MDY,697.3800048828125,1.9311100104483663,0.29852649044455326,61.18649748946588
VGK,87.83000183105469,-0.22832457085250735,0.012937203276987441,52.98444329130509
SOXL,252.61000061035156,8.017617356993222,-0.014580206027659415,54.94640316093677
IYW,243.99000549316406,-0.9740630311415172,-0.06773212293275588,50.57164212572367
MTUM,339.29998779296875,3.3600387328850503,0.20515449574385336,61.527257042439416
VGSH,58.20000076293945,0.25840056477234474,0.0041003131722774505,56.73553431568212
AVUV,124.16000366210938,2.7984806399847995,0.0748057166784073,62.747443015415804
DRAM,76.88999938964844,9.921376331926558,0.16745782279142407,62.65778145562181
EMXC,101.5999984741211,-0.15723629987268598,-0.053340157487676176,54.92646579807555
AVEM,95.62000274658203,-1.065699703089072,-0.07061581126772465,51.40634096546444
FNDX,30.979999542236328,0.5771355541892718,0.00513163268234465,56.54922387876837
VOOG,80.2300033569336,-1.5712331616149873,-0.020439244774380527,45.46834398236933
RDVY,79.75,1.7948650279690197,0.01419327532996606,65.12679124743612
VONV,107.22000122070312,1.7750308579479963,0.05715307764948263,63.40801118947671
EWY,205.0,-0.03901005965496,0.06440503091351424,54.26916683606588
SHY,82.08999633789062,0.2564717776219639,0.005142549641996973,55.58656341423967
FNDF,52.900001525878906,-1.2269863927839397,0.01079464287247256,48.50382745871026
SCHA,35.65999984741211,3.8705093047339254,0.03185821075946882,64.51077763875632
CGGR,45.81999969482422,-0.5858113622690273,-0.0020801300447753635,48.2849466533337
VBK,357.4639892578125,2.2079356612624945,0.17642412060660906,58.329492678456376
VOE,198.9010009765625,2.037481340348136,0.12627108580426638,63.57706093323941
DVY,156.99000549316406,2.1405391088132366,0.09868180618893985,61.01116272711417
EFV,76.18000030517578,-0.7814515286015851,-0.0031959738755431844,50.21855576917384
XLU,45.849998474121094,3.784915463054397,0.03333209372509885,63.1828533662493
SPMO,159.63999938964844,2.826524534673667,0.14882981488451374,61.39536367656372
USMV,94.88999938964844,0.26415891970868355,0.03331661952270695,47.839136419947835
GDX,75.66999816894531,-10.301093383752212,-0.13303439525426608,38.954978673918085
IGSB,52.400001525878906,0.3831432184220352,0.005203263927227163,58.67321128969255
EWJ,93.38999938964844,-1.122284375694178,-0.0664693599490328,53.34535552004118
