ticker,name,sector,industry,close,velocity,acceleration,rsi,region
FPX,FPX,N/A,N/A,195.72000122070312,-2.33769789594474,-0.2759405512362018,53.92765889199062,UK
HEQQ,HEQQ,N/A,N/A,60.73099899291992,-0.8602162456493185,-0.0082098201235497,50.73171457500938,UK
QQQY,QQQY,N/A,N/A,23.18000030517578,-4.091830701546432,-0.0188410309816777,46.56671372127165,UK
